date,Durchfall,Angst,Rachenschmerzen,Fieber,Entzündung,Muskelschmerzen,Schock,trockener Husten,Sputum,Husten,Kopfschmerzen,Erbrechen,Übelkeit,Lymphopenie,Pneumonie,respiratorische Insuffizienz,Dyspnoe,Hypoxämie,Müdigkeit,Ausfluss,ensemble_trend,harmonic_p,Holm_pval(alpha=0.05),up/down trend
2021-06-06,1,0,0,1,1,1,1,1,-1,1,-1,1,1,-1,1,0,-1,-1,1,-1,1,8.990436464002559e-20,4.95373049166541e-17,1
2021-06-07,1,0,0,1,1,1,1,1,-1,1,-1,1,1,-1,1,0,-1,-1,1,-1,1,1.2240604616160127e-19,6.65888891119111e-17,1
2021-06-08,1,0,0,1,1,1,1,1,-1,1,-1,1,1,-1,1,0,-1,-1,1,-1,1,2.382743837664054e-19,1.2223475887216598e-16,1
2021-06-09,1,0,0,1,1,1,1,1,-1,1,-1,1,1,0,1,0,-1,-1,1,-1,1,6.854509361985615e-20,3.8385252427119444e-17,1
2021-06-10,1,0,0,1,1,1,1,1,-1,1,-1,1,1,0,1,0,-1,-1,1,-1,1,1.6429898118957286e-20,1.0005807954444987e-17,1
2021-06-11,1,1,0,1,1,1,1,1,-1,1,-1,1,1,0,1,1,-1,-1,1,-1,1,4.3781573814906536e-20,2.5349531238830885e-17,1
2021-06-12,1,1,0,1,1,1,1,1,-1,1,-1,1,1,0,1,1,-1,-1,1,-1,1,9.77224409074722e-19,4.456143305380732e-16,1
2021-06-13,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1.5910679838041847e-18,6.984788448900371e-16,1
2021-06-14,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,-1,1,1.643128920494968e-18,7.180473382563011e-16,1
2021-06-15,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,-1,1,1.6120416722004891e-18,7.060742524238143e-16,1
2021-06-16,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,-1,1,9.498750978813838e-19,4.347570796841524e-16,1
2021-06-17,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,-1,1,2.5271725674732027e-19,1.2888580094113335e-16,1
2021-06-18,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,0,-1,1,-1,1,2.230031663048767e-20,1.340249029492309e-17,1
2021-06-19,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,1.090829865295517e-21,7.483092875927246e-19,1
2021-06-20,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,-1,1,5.2211367413337784e-21,3.3832966083842885e-18,1
2021-06-21,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,-1,1,3.552185903068889e-18,1.4563962202582445e-15,1
2021-06-22,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,-1,1,7.7372217272007e-16,1.887882101436971e-13,1
2021-06-23,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,-1,1,1.5883390341409368e-16,4.447349295594623e-14,1
2021-06-24,1,1,0,1,1,1,1,1,-1,1,-1,1,1,1,0,1,1,-1,1,-1,1,8.110168480072849e-18,3.065643685467537e-15,1
2021-06-25,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,0,1,1,-1,1,-1,1,2.2543551800783765e-19,1.1632472729204423e-16,1
2021-06-26,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,-1,1,7.327745879696139e-21,4.675101871246136e-18,1
2021-06-27,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,-1,1,5.0267514498778553e-20,2.8853553322298887e-17,1
2021-06-28,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,-1,1,1.9250463796835992e-19,1.0067992565745224e-16,1
2021-06-29,1,1,0,1,1,1,1,1,-1,1,0,1,1,1,-1,1,1,-1,1,-1,1,1.5340949291156016e-19,8.222748820059625e-17,1
2021-06-30,1,1,0,1,1,1,1,1,-1,1,1,1,0,1,-1,1,1,-1,1,-1,1,1.7435719191781703e-18,7.567102129233259e-16,1
2021-07-01,1,1,0,0,1,1,1,1,-1,1,1,1,0,1,-1,1,1,0,0,-1,1,8.389289695959603e-18,3.1375943462888916e-15,1
2021-07-02,1,1,0,0,1,1,1,1,-1,1,1,1,0,1,-1,1,1,0,0,0,1,1.3249269161737705e-17,4.716739821578623e-15,1
2021-07-03,1,1,0,0,1,1,1,1,-1,1,1,1,0,1,-1,1,1,0,0,0,1,6.6868286166973166e-18,2.554368531578375e-15,1
2021-07-04,1,1,0,0,1,1,1,1,-1,1,1,1,0,1,-1,1,1,0,0,0,1,2.001060501125899e-18,8.564538944818849e-16,1
2021-07-05,1,1,0,0,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,0,0,1,7.255322187942092e-19,3.401209317607683e-16,1
2021-07-06,1,1,0,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,0,1,5.724345125007493e-21,3.669305225129803e-18,1
2021-07-07,1,1,0,-1,1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,1,2.9821910996575453e-23,2.2455898980421318e-20,1
2021-07-08,1,1,0,-1,1,0,1,1,-1,1,1,1,-1,1,-1,0,1,1,-1,1,1,3.3516635939865197e-23,2.5103960318959032e-20,1
2021-07-09,1,1,0,-1,1,0,1,1,-1,1,1,1,-1,1,-1,0,1,1,-1,1,1,1.7213927741133933e-22,1.24284558290987e-19,1
2021-07-10,1,1,0,-1,1,0,1,1,-1,1,1,1,-1,1,-1,0,1,1,-1,1,1,2.3432525843400896e-22,1.6824553555561844e-19,1
2021-07-11,1,1,0,-1,1,0,1,1,-1,1,1,1,-1,1,-1,0,1,1,-1,1,1,8.868141464255014e-23,6.473743268906161e-20,1
2021-07-12,1,1,0,-1,1,0,1,1,-1,1,1,1,-1,1,-1,0,1,1,-1,1,1,1.2205590563372043e-23,9.325071190416241e-21,1
2021-07-13,1,1,0,-1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,6.574038866547268e-25,5.21978686003853e-22,1
2021-07-14,1,1,0,-1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,1.6119936940952827e-26,1.3250588165463225e-23,1
2021-07-15,1,0,0,-1,1,-1,1,1,-1,1,1,1,0,1,-1,-1,1,1,-1,1,1,3.8830064565137577e-28,3.257842417015043e-25,1
2021-07-16,1,0,0,-1,1,-1,1,1,-1,0,1,1,0,1,-1,-1,1,1,-1,1,1,4.3964949432967584e-29,3.7194347220290575e-26,1
2021-07-17,1,0,0,-1,1,-1,0,0,-1,0,1,1,0,1,-1,-1,1,1,-1,1,1,1.3305973751414176e-29,1.131007768870205e-26,1
2021-07-18,1,0,0,-1,1,-1,0,0,-1,0,1,1,0,1,-1,-1,1,1,-1,1,1,1.4153131518129887e-30,1.2129233711037313e-27,1
2021-07-19,1,0,0,-1,1,-1,0,0,-1,0,1,1,0,1,-1,-1,1,1,-1,1,1,1.5423612363138699e-30,1.3202612182846726e-27,1
2021-07-20,1,-1,0,-1,1,-1,0,0,-1,0,1,1,1,1,-1,-1,1,1,-1,1,1,3.0372550680210354e-26,2.487511900709228e-23,1
2021-07-21,1,-1,0,-1,1,-1,-1,0,-1,-1,1,1,1,1,-1,0,1,1,-1,1,1,9.430030723793831e-23,6.874492397645703e-20,1
2021-07-22,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,1,1,-1,1,0,100.0,1.0,0
2021-07-23,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,1,1,-1,1,0,100.0,1.0,0
2021-07-24,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,1,1,-1,1,0,100.0,1.0,0
2021-07-25,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,0,1,1,-1,1,0,100.0,1.0,0
2021-07-26,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,6.012973049581722e-20,3.415368692162418e-17,1
2021-07-27,1,-1,0,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,2.808259319309471e-18,1.1766606547906684e-15,1
2021-07-28,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,0,100.0,1.0,0
2021-07-29,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,0,100.0,1.0,0
2021-07-30,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,0,100.0,1.0,0
2021-07-31,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,1,0,1,1,1,-1,1,1,1.2914353583635621e-18,5.772716051885122e-16,1
2021-08-01,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,1,1,-1,1,0,100.0,1.0,0
2021-08-02,1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,1,1,-1,1,0,100.0,1.0,0
2021-08-03,1,-1,0,-1,-1,-1,-1,0,-1,-1,0,1,1,1,0,1,1,1,-1,1,0,100.0,1.0,0
2021-08-04,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,1,1,1,0,1,1,1,-1,1,-1,8.34321390475666e-21,5.289597615615723e-18,-1
2021-08-05,0,-1,0,-1,-1,-1,-1,0,-1,-1,0,1,1,1,1,0,1,1,-1,1,-1,9.06731334917501e-18,3.354905939194754e-15,-1
2021-08-06,0,-1,0,-1,-1,-1,-1,0,0,-1,0,1,1,1,1,0,1,1,-1,1,0,100.0,1.0,0
2021-08-07,0,-1,0,-1,-1,-1,-1,0,0,-1,0,1,1,1,1,0,1,1,-1,1,0,100.0,1.0,0
2021-08-08,0,-1,0,-1,-1,-1,-1,1,0,-1,-1,1,1,1,1,0,1,1,-1,1,0,100.0,1.0,0
2021-08-09,-1,-1,0,-1,-1,-1,-1,1,0,-1,-1,1,1,1,1,0,1,1,-1,1,-1,1.8597171808258654e-21,1.2534493798766333e-18,-1
2021-08-10,-1,-1,0,-1,-1,-1,-1,1,0,-1,-1,1,0,1,1,-1,0,1,-1,1,-1,2.947270746940347e-19,1.4854244564579348e-16,-1
2021-08-11,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,1,-1,1,-1,6.821771399291322e-17,2.0669967339852705e-14,-1
2021-08-12,-1,-1,0,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,1,-1,1,-1,6.098152700470941e-15,1.2013360819927752e-12,-1
2021-08-13,-1,0,0,0,-1,-1,-1,1,1,-1,-1,1,0,1,1,-1,0,1,-1,1,-1,2.0450911365533294e-13,2.6381675661537948e-11,-1
2021-08-14,-1,0,0,0,-1,-1,-1,1,1,0,-1,1,0,1,1,-1,0,1,-1,1,0,100.0,1.0,0
2021-08-15,-1,0,0,0,-1,-1,-1,1,1,0,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1.511100225576759e-11,1.4808782210652238e-09,-1
2021-08-16,-1,0,0,1,-1,-1,-1,1,1,0,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1.703733290443422e-11,1.6526212917301194e-09,-1
2021-08-17,-1,0,0,1,-1,-1,-1,1,1,0,-1,1,-1,1,1,-1,-1,1,-1,1,-1,5.987545316760512e-12,6.286922582598538e-10,-1
2021-08-18,-1,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,8.588685730785633e-31,7.377681042744858e-28,1
2021-08-19,-1,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,8.97147448399249e-31,7.697525107265556e-28,1
2021-08-20,-1,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,1,1,2.3952632906048903e-29,2.031183270432947e-26,1
2021-08-21,-1,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,0,0,100.0,1.0,0
2021-08-22,-1,1,0,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,0,0,100.0,1.0,0
2021-08-23,-1,1,0,1,-1,0,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,0,1,3.541528735495234e-26,2.8969705056351014e-23,1
2021-08-24,-1,0,0,1,-1,0,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,0,0,100.0,1.0,0
2021-08-25,-1,0,0,1,-1,0,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,0,0,100.0,1.0,0
2021-08-26,-1,0,1,1,-1,0,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,0,100.0,1.0,0
2021-08-27,-1,0,1,1,-1,0,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,0,100.0,1.0,0
2021-08-28,-1,0,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,0,-1,1,-1,-1,1,1.454928102630438e-20,8.962357112203499e-18,1
2021-08-29,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,0,-1,1,0,-1,1,1.4898007213405463e-19,8.04492389523895e-17,1
2021-08-30,-1,-1,1,1,-1,1,-1,1,1,1,0,1,-1,1,1,0,-1,1,0,-1,1,1.1101277634503709e-18,5.028878768430181e-16,1
2021-08-31,-1,-1,1,1,-1,1,-1,1,1,1,0,1,-1,1,1,0,-1,1,0,-1,1,6.153141048667207e-18,2.3683360317914495e-15,1
2021-09-01,-1,-1,1,1,-1,1,-1,1,1,1,0,1,-1,1,1,0,-1,1,0,-1,1,2.5121433096285712e-17,8.365437221063143e-15,1
2021-09-02,-1,-1,1,1,-1,1,-1,1,1,1,0,1,-1,1,0,1,-1,1,0,-1,1,7.855040419014852e-17,2.3486570852854408e-14,1
2021-09-03,-1,-1,1,1,-1,1,-1,1,1,1,0,1,-1,1,0,1,-1,1,1,-1,1,1.4814144677754468e-16,4.17758879912676e-14,1
2021-09-04,-1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,0,1,-1,1,1,-1,1,4.4886195404878945e-18,1.7967340482503345e-15,1
2021-09-05,-1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,0,1,-1,1,1,-1,1,4.4806335367838765e-18,1.7967340482503345e-15,1
2021-09-06,-1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,1,0,1,-1,1,1,-1,1,3.869918518387543e-17,1.2306340888472388e-14,1
2021-09-07,-1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,1,-1,1,-1,1,1,-1,1,7.159439262703231e-18,2.727746359089931e-15,1
2021-09-08,-1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,1,-1,1,-1,1,1,-1,1,2.815382465521128e-19,1.4217681450881695e-16,1
2021-09-09,-1,-1,1,1,-1,1,-1,1,1,1,1,0,-1,1,-1,1,-1,1,1,-1,1,1.3197055010634545e-20,8.195371161604052e-18,1
2021-09-10,-1,0,1,1,-1,1,-1,1,1,1,1,0,-1,1,-1,1,-1,1,0,-1,1,1.0596158244118197e-21,7.300753030197438e-19,1
2021-09-11,-1,0,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,0,-1,1,2.837973505077777e-22,2.0177991621102994e-19,1
2021-09-12,-1,0,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,0,-1,1,2.4314929414923233e-22,1.7409489461085034e-19,1
2021-09-13,-1,0,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,0,-1,1,3.997383793693349e-22,2.8221529583475044e-19,1
2021-09-14,-1,0,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,0,1,0,-1,1,6.823217470358951e-22,4.745789989717009e-19,1
2021-09-15,-1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,0,1,-1,-1,1,8.445029732611219e-22,5.843960574966964e-19,1
2021-09-16,0,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,0,1,-1,-1,1,4.512284132033599e-22,3.163111176555553e-19,1
2021-09-17,0,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,0,1,-1,-1,1,8.601507759774857e-23,6.28770217239542e-20,1
2021-09-18,0,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,0,1,-1,-1,1,5.214075233000592e-24,4.0200520046434565e-21,1
2021-09-19,0,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,1,1,-1,-1,1,7.930104829044779e-25,6.28857312943251e-22,1
2021-09-20,1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,1,1,-1,-1,1,3.879394039413273e-23,2.8940279534023016e-20,1
2021-09-21,1,1,1,1,-1,1,-1,1,1,1,1,-1,0,1,-1,1,1,1,-1,-1,1,1.23417114132605e-20,7.688886210461292e-18,1
2021-09-22,1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,5.806470996431501e-19,2.775493136294258e-16,1
2021-09-23,1,1,1,1,-1,1,-1,1,1,1,0,-1,1,1,-1,0,1,1,-1,-1,1,4.395998113665046e-17,1.3847394058044896e-14,1
2021-09-24,1,1,1,1,-1,1,-1,1,1,1,0,-1,1,1,-1,0,1,1,-1,-1,1,1.0705021052140795e-15,2.5248963954461267e-13,1
2021-09-25,1,1,1,1,-1,1,-1,1,1,1,0,-1,1,1,-1,0,1,1,-1,-1,1,1.0212376038752197e-14,1.9301390713241652e-12,1
2021-09-26,1,1,1,1,-1,1,-1,1,1,1,0,-1,1,1,-1,0,1,1,-1,-1,1,2.1933939843081822e-14,3.816505532696237e-12,1
2021-09-27,1,1,1,1,-1,1,-1,1,1,1,0,-1,1,1,-1,0,1,1,-1,-1,1,1.120027941160646e-14,2.083251970558802e-12,1
2021-09-28,1,1,1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,2.225768874113936e-15,4.87443383430952e-13,1
2021-09-29,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0,1,1.967570512164614e-16,5.3124403828444583e-14,1
2021-09-30,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0,1,8.216213826059844e-18,3.0975126124245613e-15,1
2021-10-01,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0,1,1.375522626479065e-19,7.455332635516532e-17,1
2021-10-02,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0,1,3.6549562771041945e-21,2.3939963615032472e-18,1
2021-10-03,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0,1,1.285670342219226e-20,7.996869528603585e-18,1
2021-10-04,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,9.454896623391622e-19,4.3397975501367544e-16,1
2021-10-05,1,1,1,1,1,0,-1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,2.867860887978395e-17,9.320547885929783e-15,1
2021-10-06,1,1,1,1,1,0,-1,1,1,1,-1,0,1,1,-1,-1,1,1,-1,1,1,3.1733331168663635e-16,8.218932772683882e-14,1
2021-10-07,1,1,1,1,1,0,-1,1,1,1,-1,0,1,1,0,-1,1,1,-1,1,1,6.352883686963449e-16,1.5628093869930087e-13,1
2021-10-08,1,1,1,1,1,0,-1,1,1,1,-1,0,1,1,0,-1,0,1,-1,1,1,5.1135337446323166e-17,1.5943424038961955e-14,1
2021-10-09,1,1,1,1,1,0,-1,1,1,1,-1,0,1,1,0,-1,0,1,-1,1,1,1.7148469072435886e-18,7.463708193336036e-16,1
2021-10-10,1,1,1,1,1,0,-1,1,1,1,-1,0,1,1,0,-1,0,1,-1,1,1,2.835649185896438e-20,1.675868668864795e-17,1
2021-10-11,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,0,1,-1,1,1,2.563478594011879e-22,1.8303237161244814e-19,1
2021-10-12,1,1,0,1,1,-1,-1,1,0,1,0,1,1,1,1,0,0,1,-1,1,1,1.0791385514768252e-24,8.51440317115215e-22,1
2021-10-13,1,0,0,1,1,-1,-1,1,0,1,0,1,1,1,1,0,-1,1,-1,1,1,1.2830194183812913e-26,1.0572080007461841e-23,1
2021-10-14,1,0,0,1,1,-1,-1,1,0,1,0,1,1,1,1,0,-1,1,-1,1,1,1.2994731085044098e-26,1.0694663682991292e-23,1
2021-10-15,1,0,0,1,1,-1,-1,1,0,1,0,1,1,1,1,0,-1,1,-1,1,1,4.427634139418907e-25,3.528824409116869e-22,1
2021-10-16,1,0,0,1,1,-1,-1,1,0,1,0,1,1,1,1,0,-1,1,-1,1,1,4.794106631830564e-23,3.5572271208182786e-20,1
2021-10-17,1,0,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,8.163753866162438e-21,5.1839837050131486e-18,1
2021-10-18,1,-1,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,8.723920434628236e-19,4.021727320363617e-16,1
2021-10-19,1,-1,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,2.5773373910016488e-17,8.556760138125474e-15,1
2021-10-20,1,-1,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,5.775688122052155e-19,2.7723302985850347e-16,1
2021-10-21,1,-1,-1,1,1,-1,-1,1,0,1,1,1,1,1,1,1,-1,1,-1,1,1,3.057441621901249e-21,2.0301412369424295e-18,1
2021-10-22,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,2.1236466670267974e-23,1.613971466940366e-20,1
2021-10-23,1,-1,-1,1,0,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1.101486886347152e-24,8.668701795552087e-22,1
2021-10-24,0,-1,-1,1,0,-1,-1,0,1,1,1,1,1,1,1,1,-1,1,-1,1,1,2.618948111301576e-26,2.1475374512672924e-23,1
2021-10-25,0,-1,-1,1,0,-1,-1,0,0,1,0,1,1,1,1,1,-1,1,-1,1,1,8.656911879531801e-26,7.01209862242076e-23,1
2021-10-26,0,-1,-1,1,0,-1,-1,0,0,1,0,1,1,1,1,1,-1,1,-1,1,1,6.554934062677612e-25,5.211172579828701e-22,1
2021-10-27,0,-1,-1,1,-1,-1,-1,0,0,0,0,1,1,1,1,1,-1,1,-1,1,1,3.1663398150533736e-24,2.466578715926578e-21,1
2021-10-28,-1,-1,-1,1,-1,-1,-1,-1,0,0,0,1,1,0,1,1,-1,1,-1,1,-1,3.774139669020961e-16,9.624056156003452e-14,-1
2021-10-29,-1,-1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,1,1,-1,1,-1,0,-1,4.8984766741837984e-15,9.992892415334949e-13,-1
2021-10-30,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,1,1,0,1,1,-1,1,-1,0,-1,8.208746186714696e-13,9.686320500323341e-11,-1
2021-10-31,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,1,1,0,1,1,-1,1,-1,0,-1,4.399322449230208e-11,4.179356326768698e-09,-1
2021-11-01,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,-1,1,-1,0,-1,1.2325458510187142e-10,1.1585930999575914e-08,-1
2021-11-02,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,1,1,-1,1,-1,0,-1,5.876728964144816e-12,6.229332701993506e-10,-1
2021-11-03,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,-1,1,1,-1,1,-1,-1,-1,2.36795862311018e-13,3.0309870375810304e-11,-1
2021-11-04,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,-1,1,1,-1,1,-1,-1,-1,4.441330696808056e-15,9.193554542392678e-13,-1
2021-11-05,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,1,1,-1,1,1,-1,1,-1,-1,-1,3.2393629183057536e-18,1.3378568852602762e-15,-1
2021-11-06,-1,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1.6028637296768359e-21,1.0867416087208948e-18,-1
2021-11-07,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,3.467169179337885e-23,2.593442546144738e-20,-1
2021-11-08,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,4.8038014367309445e-23,3.55961686461763e-20,-1
2021-11-09,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,3.2312160981592644e-21,2.139065056981433e-18,-1
2021-11-10,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,0,-1,-1,1.4086472681984204e-18,6.212134452755034e-16,-1
2021-11-11,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,-1,1,0,-1,-1,1.8540287670653105e-19,9.752191314763533e-17,-1
2021-11-12,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,0,1,0,-1,-1,5.7526115689816235e-22,4.0153228751491734e-19,-1
2021-11-13,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,0,1,0,-1,-1,4.334506130760462e-22,3.047157809924605e-19,-1
2021-11-14,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,0,1,0,-1,-1,4.0441699840869596e-22,2.8511398387813065e-19,-1
2021-11-15,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,0,1,1,-1,-1,5.598841274919294e-23,4.1319448608904387e-20,-1
2021-11-16,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,0,1,1,-1,-1,3.702108330460853e-23,2.765474922854257e-20,-1
2021-11-17,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,1,1,1,-1,0,100.0,1.0,0
2021-11-18,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,1,1,1,-1,0,100.0,1.0,0
2021-11-19,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,1,1,1,-1,0,100.0,1.0,0
2021-11-20,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,1,1,1,1,1,-1,0,100.0,1.0,0
2021-11-21,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,0,1,1,1,1,-1,-1,2.5788593257423658e-17,8.556760138125474e-15,-1
2021-11-22,-1,-1,0,-1,-1,-1,1,-1,0,-1,1,1,1,-1,0,1,1,1,1,-1,-1,5.419401578722681e-19,2.612151560944332e-16,-1
2021-11-23,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,1,1,1,-1,-1,3.657695332222549e-20,2.1324363786857462e-17,-1
2021-11-24,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,1,1,1,-1,-1,1.7578029542525084e-19,9.29877762799577e-17,-1
2021-11-25,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,0,1,1,1,1,0,-1,2.217790427128429e-19,1.1488154412525263e-16,-1
2021-11-26,-1,-1,0,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,0,-1,1.4302438578725907e-21,9.725658233533617e-19,-1
